UBIGEO,lon,lat,altitud,densidad,area_km2,person_years,deaths,estrato,n_cells,crude_rate,res_m1,res_m2a,res_m2b,dev_m1,dev_m2b,expected_m1,SMR_m1
120609,-74.1865898636407,-12.2023440908894,1354.00873998543,22.71,607.2,46883.1344802072,0,500-1500,,0,-0.15699440935772,-0.409890478973862,-0.42724660605303,-0.222023622930442,-0.60421794475807,0.0246472445695795,0
120701,-75.7587753652553,-11.4555567606892,3994.74730968513,2.25,445.3,401086.013323085,1,>3500,,2.49323079534682,-1.56581110239206,-0.458580080243382,-0.328678920496552,-1.88465360941119,-0.346079485486985,4.21448764190393,0.237276766470299
120702,-75.6568334085258,-11.3491338089991,3530.56575682382,1.75,107.2,73697.8669833729,0,>3500,,0,-0.741698142470717,-0.42378923904104,-0.39211773430234,-1.04891957226902,-0.554538217897379,0.550116134544512,0
120703,-75.6169728415001,-11.5256469418083,4023.50673854447,4.33,164.6,14150.974616605,0,>3500,,0,-0.38945661589018,-0.319513148196672,-0.30986714538901,-0.550774828147822,-0.438218319542974,0.151676455660631,0
120704,-75.6256862799576,-11.1275952882511,3543.63890051626,4.45,636.9,76472.6978438515,0,>3500,,0,-0.759407268111919,-0.661420244066639,-0.641484138272379,-1.07396405792858,-0.907195568392017,0.576699398861207,0
120705,-75.8226339388062,-11.3609938395497,4049.99882560188,4.22,151.4,28949.0533333333,0,>3500,,0,-0.562118928428913,-0.454704596337174,-0.44043597184717,-0.794956212250799,-0.622870524743243,0.315977689698069,0
120706,-75.5051659325744,-11.3171389027913,3585.77190679357,1.94,270.4,46820.2425667731,0,>3500,,0,-0.60400926865575,-0.359530702190463,-0.334448099844131,-0.854198099532016,-0.472981038709481,0.364827196622054,0
120707,-75.7778306859124,-11.2701883135685,4011.39325250395,0.74,167.8,24531.7808177067,0,>3500,,0,-0.510643589308121,-0.188338805690289,-0.167089488761604,-0.722159089538422,-0.236300221136647,0.260756875301481,0
120708,-75.7857270552913,-11.1233923527936,4070.16698456737,3.14,512,26197.9176504463,0,>3500,,0,-0.538431584500561,-0.380230629466031,-0.362872108157428,-0.761457249210728,-0.513178656763151,0.289908571187785,0
120709,-75.528419094275,-11.4295589201261,3886.98268041237,3.1,214.9,35193.2258346062,0,>3500,,0,-0.585522744304434,-0.418219484459669,-0.398676910117333,-0.828054206073245,-0.563814293292932,0.342836884097796,0
120801,-75.8566992901501,-11.6052664440499,4167.49543218552,10.19,379.9,107946.882917466,1,>3500,,9.26381543378678,-0.243788696775207,-0.605596374729665,-0.632479539286005,-0.253458600706084,-0.694236582633459,1.27530961759747,0.784123311077888
120802,-75.8212401880373,-11.7246216340385,4207.6102661597,10.62,186,5252.47437774524,0,>3500,,0,-0.252431418036651,-0.305836628140588,-0.310466046107299,-0.356991934956505,-0.439065293061292,0.0637216208119946,0
120803,-75.9653277678846,-11.7171361420993,4545.08318014706,15.95,193,17481.0351452671,0,>3500,,0,-0.512416990363714,-0.725279766568375,-0.752110353636228,-0.724667057362767,-1.06364466251358,0.262571172013406,0
120804,-76.2576955780407,-11.4048771631306,4497.66870857602,11.68,883.3,6186.0306372549,0,>3500,,0,-0.300429066026968,-0.370682932166254,-0.378365915299458,-0.42487085970642,-0.535090208956203,0.0902576237138363,0
120805,-76.1233225183229,-11.5445359835796,4619.87959866221,21.89,264.8,42036.003030303,0,>3500,,0,-0.812760898614808,-1.31978166064614,-1.39085030824491,-1.14941748578761,-1.96695936915075,0.66058027831715,0
120806,-75.9922702300208,-11.440116578731,4237.54765174403,12.69,322.7,13058.1537537538,0,>3500,,0,-0.401942854324855,-0.526511124017684,-0.539338656090124,-0.568433035885164,-0.762740042154732,0.161558058142812,0
120807,-76.3648555882927,-11.1980470736102,4497.86065038527,11.25,680.3,7860.75875118259,0,>3500,,0,-0.338683314900388,-0.410832940125512,-0.41855637569933,-0.478970537281606,-0.59192810313172,0.114706387791915,0
120808,-75.9864521312214,-11.5576029254338,4264.52074139453,11.21,100.3,68047.7538531278,0,>3500,,0,-0.925645286421489,-1.14354460172931,-1.16418496724747,-1.309060118004,-1.64640616979225,0.856819196274321,0
120809,-75.9781782906695,-11.8333154280758,4690.10818593172,13.21,215.3,5616.23310344828,0,>3500,,0,-0.303350022364363,-0.389616695544697,-0.400342013699404,-0.429001715773863,-0.566169105361453,0.0920212360684593,0
120810,-76.0981383021587,-11.709610318795,4650.11264864865,22.18,410.6,43368.1133889695,0,>3500,,0,-0.833025821808054,-1.35747016193902,-1.43161500302442,-1.17807641500794,-2.02460935337394,0.693932019798984,0
120901,-75.2860692787837,-12.0709234204192,3256.7264957265,10.36,20.5,171820.056781311,1,2500-3500,,5.8200423089883,-0.0253448905680611,-0.586072390925946,-0.609234689342503,-0.0254517208421807,-0.666740555085966,1.02566810730432,0.974974256173583
120902,-75.351556591363,-12.0819989916249,3864.12406947891,9.08,72,53621.0250222091,0,>3500,,0,-0.716863010543666,-0.835137385865171,-0.840363656640262,-1.01379739187446,-1.18845368054611,0.513892575885729,0
120903,-75.2844311538283,-12.194828819327,3995.90659340659,7.43,96.3,38309.1646712876,0,>3500,,0,-0.634715933846805,-0.666797111703483,-0.664456096018257,-0.897623881900456,-0.939682822590498,0.402864316679022,0
120904,-75.3426522640763,-12.0355893887731,3388.25461254613,10.09,23.9,24118.9081797608,0,2500-3500,,0,-0.400816697926284,-0.5144401833081,-0.519703646663954,-0.56684041023295,-0.734971945526918,0.16065402533653,0
120905,-75.2487674059772,-12.0796253183108,3205.376,10.64,11,88313.5869967833,0,2500-3500,,0,-0.710274595791019,-0.953362564464105,-0.965136226192355,-1.00447996637673,-1.36490874061882,0.504490001426096,0
120906,-75.3015947935024,-12.119346034145,3699.38926174497,9.2,26.3,18529.0017204301,0,>3500,,0,-0.396738796713394,-0.472579440215477,-0.475634869234984,-0.561073387031665,-0.672649282809667,0.157401672817592,0
120907,-75.4510127924419,-12.1234927722374,4169.07767624021,7.11,136,20539.1552238806,0,>3500,,0,-0.492858487061257,-0.49956638197475,-0.496929689892003,-0.697007156732715,-0.702764706991127,0.242909488268311,0
120908,-75.2458531005961,-12.1140153590582,3185.68421052632,8.79,11.8,25295.0974393083,0,2500-3500,,0,-0.376900138729713,-0.465013671655693,-0.466216979913586,-0.533017287851862,-0.659330376002418,0.142053714574477,0
120909,-75.4738022315811,-12.2536858602033,4349.37120149603,9.91,757,20871.8866322009,0,>3500,,0,-0.526819522463479,-0.610965601803361,-0.618269029637007,-0.74503531359077,-0.874364446907909,0.277538809248648,0
130101,-79.023792332039,-8.11248790504784,37.2588235294118,0.29,38.5,2761485.83395188,0,lowland (<500 m),,0,-0.00833866255772953,-0.0115413062199291,-0.0111103771792116,-0.0117926496811938,-0.0157124460899216,6.95332932516804e-05,0
130102,-78.9852717858207,-8.0526872319169,282.177339901478,0.29,17.9,1603844.20204964,0,lowland (<500 m),,0,-0.104760737471745,-0.0680864135544437,-0.0669463442066526,-0.14815405573675,-0.0946764279283456,0.0109748121156239,0
130103,-79.0231258304871,-8.07959992966742,104.452380952381,0,3.6,356761.024977258,0,lowland (<500 m),,0,-0.0124851111601884,-0.00255673959331668,-0.0114433714901117,-0.0176566135304742,-0.0161833711605896,0.000155878000682262,0
130104,-79.0585291599964,-8.00094316550439,403.176186416596,0,317.3,704010.649446807,0,lowland (<500 m),,0,-0.113740713197811,-0.0140670577293739,-0.0638562093516114,-0.160853659198333,-0.0903063173067846,0.0129369498387467,0
130105,-79.0554399344245,-8.06340306740001,124.334710743802,0,21.7,1805756.62807913,0,lowland (<500 m),,0,-0.0357502587985569,-0.00685992367399424,-0.0307594041142673,-0.0505585008512672,-0.0435003664689116,0.00127808100416379,0
130106,-78.8553889178599,-8.10520488665113,773.313147845063,0.12,495,364937.068432043,0,500-1500,,0,-0.201726450254711,-0.0603241922948075,-0.0894122792704329,-0.285284281839594,-0.126448057986937,0.0406935607323665,0
130107,-79.0001112581065,-8.15917594960509,41.2614379084967,0.29,27.5,344192.006873348,0,lowland (<500 m),,0,-0.00339051174988536,-0.00451729127727309,-0.00435326622321953,-0.00479490770007322,-0.00615644813349776,1.14955699261107e-05,0
130108,-78.75400739843,-8.0352700848406,1146.97311827957,0,150.7,31438.2964102564,0,500-1500,,0,-0.102176393338768,-0.00855280729660522,-0.0392514319428586,-0.144499241214054,-0.0555099073961552,0.0104400153557187,0
130109,-78.8994069781394,-8.2535897900019,302.871406491499,0.57,290.8,183006.657596268,0,lowland (<500 m),,0,-0.0390296804953034,-0.0335564271601356,-0.0285984427417725,-0.0551963034915467,-0.0404443055881651,0.00152331595956547,0
130110,-78.827084965207,-7.91836623985992,1363.81283175629,0.46,389.9,36181.4518072289,0,500-1500,,0,-0.139301532265587,-0.0619650180891953,-0.0530704600305954,-0.197002116189347,-0.0750529643366473,0.0194049168915404,0
130111,-79.0458231098047,-8.13935005186649,10.4926470588235,0.57,11.9,629526.757678644,0,lowland (<500 m),,0,-0.000689066926130062,-0.0020791863186268,-0.00171077386672986,-0.000974487792315874,-0.00241939960448283,4.74813228686333e-07,0
130112,-79.0056127408733,-8.04763869596782,265.318407960199,0.29,18.2,170303,0,lowland (<500 m),,0,-0.0313469604782309,-0.0208471464961039,-0.0204848750118818,-0.0443312966474875,-0.028969988065321,0.000982631931223769,0
130201,-79.0820670106342,-7.66089673874765,516.882388419783,0,299,54882.0071376548,0,500-1500,,0,-0.04479082967843,-0.00504883977493162,-0.0229783828399289,-0.0633437988011791,-0.0324963406536286,0.00200621842328213,0
130202,-79.0081981748475,-7.80496663617738,646.9435,0.34,900.3,128363.05763815,0,500-1500,,0,-0.0934578419121127,-0.0478898306161774,-0.0441948438023865,-0.13216934754223,-0.0625009474922955,0.00873436821486945,0
130203,-79.2265474963138,-7.79050089993686,105.423529411765,0,99.8,78473.0009154715,0,lowland (<500 m),,0,-0.00593098896147416,-0.00121037674348009,-0.00541788882595868,-0.00838768502760187,-0.00766205185710041,3.51766300611283e-05,0
130204,-79.2999173061127,-7.85520491298116,34.7445500279486,0,161,21328.0301675978,0,lowland (<500 m),,0,-0.000665275006931058,-0.000205482701147011,-0.000909170182093864,-0.000940840937509757,-0.00128576080202236,4.42590834847119e-07,0
130205,-79.3021674963574,-7.72873611585526,99.2015334063527,0.18,82.6,232358.401641076,0,lowland (<500 m),,0,-0.00938161299190582,-0.00725747260429127,-0.0087612941698988,-0.0132676043300888,-0.0123903410390112,8.80146623298961e-05,0
130206,-79.3715519073288,-7.68683573230547,69.7664930555556,0,311.9,75420.4936708861,0,lowland (<500 m),,0,-0.00328354231817322,-0.000781766059830294,-0.00348427107942092,-0.00464363007898656,-0.0049275034155014,1.07816501552344e-05,0
130207,-79.2177404623482,-7.92475108615873,48.8270627062706,0,136.6,160099.31283208,0,lowland (<500 m),,0,-0.00291920791138539,-0.000794082412232454,-0.00352598448734677,-0.00412838341966805,-0.00498649508272294,8.52177482989503e-06,0
130208,-79.1949359696368,-7.57666949292501,610.197004765146,0.14,662,238724.236754689,0,500-1500,,0,-0.117541482371085,-0.0411786160816665,-0.056775841442397,-0.166228758510627,-0.0802931649829823,0.0138160000779921,0
130301,-77.7339123707127,-7.26462361984916,2935.24291646312,2.11,737.3,40299.2734718338,0,2500-3500,,0,-0.424753941071509,-0.283022853347341,-0.263841861351972,-0.60069278413475,-0.37312873864572,0.180415910455779,0
130302,-77.6883389823668,-7.46463503346196,2618.05634573304,1.66,164.5,25147.101663006,0,2500-3500,,0,-0.2864097568988,-0.178651421171293,-0.164346275041096,-0.405044562602265,-0.232420731088616,0.0820305488468299,0
130303,-77.5975545435488,-7.56156006120782,3187.72031076582,2.2,323.9,17109,0,2500-3500,,0,-0.310244807246295,-0.204281599869844,-0.191003015605802,-0.438752414063537,-0.270119055123885,0.0962518404232906,0
130304,-77.910122663626,-7.05648833146045,2126.94966761633,2.22,189.2,18796.0515551768,0,1500-2500,,0,-0.185735417199573,-0.142826647782268,-0.133039675554191,-0.262669546016661,-0.188146513502453,0.0344976452022993,0
130305,-77.8058890345757,-7.02609923256784,3348.12190166599,3.53,221.3,19021.3223684211,0,2500-3500,,0,-0.350126157644785,-0.280445139660519,-0.268676665167827,-0.495153160682835,-0.379966183773516,0.122588326267101,0
130306,-77.8505972135046,-7.1532330248909,2372.52068345324,4.67,100.4,7211.00110375276,0,1500-2500,,0,-0.133826465279545,-0.138387397413815,-0.133979841239184,-0.189259202202785,-0.189476108565049,0.0179095228092173,0
130401,-79.3538423356183,-7.22852568387673,372.077138413686,0.59,289.9,391979.388619357,0,lowland (<500 m),,0,-0.0759456865859957,-0.0614188501192849,-0.0525481527333527,-0.107403419973652,-0.0743143102731602,0.00576774731101829,0
130402,-79.4476285862114,-7.07965169682096,248.64475695506,0.08,590.9,199041.449406984,0,lowland (<500 m),,0,-0.030976968368328,-0.0117747994827387,-0.0207255719779693,-0.0438080487876919,-0.029310384979184,0.000959572569292395,0
130403,-79.5862934021233,-7.19224481833039,60.1492686170213,0.25,272,102237.395931511,0,lowland (<500 m),,0,-0.00311343116749135,-0.0033692034795213,-0.00348647041408533,-0.00440305658258136,-0.00493061374441202,9.69345363470653e-06,0
130501,-78.4619574865444,-8.07476336684768,3302.25128003151,2.46,228.3,102253.02536005,1,2500-3500,,9.7796617408515,0.459164130171646,1.29239247359357,1.44066606499207,0.423153904613291,1.09611183389207,0.634306308131712,1.57652539030457
130502,-78.3807742184792,-8.12034056591363,3551.89622641509,2.56,209.4,40259.3655893168,0,>3500,,0,-0.552782313447943,-0.374424739154409,-0.353169626156034,-0.781752244718056,-0.499457275128099,0.30556828606086,0
130503,-78.5820171659894,-8.14657459819518,3192.93826687117,0.65,235,55404.0070707071,0,2500-3500,,0,-0.559559135043282,-0.211908489313517,-0.186330338295885,-0.791336117727968,-0.263510891499607,0.313106425610386,0
130504,-78.4405219073936,-8.26159010919962,3059.27257866776,0.31,439.8,49980.0039987204,0,2500-3500,,0,-0.500917526541779,-0.137811554444068,-0.134786999301593,-0.708404359665768,-0.190617602443886,0.250918368396733,0
130601,-78.5821059193932,-7.84871974370019,2952.74314381271,2.63,403.1,215410.49801513,0,2500-3500,,0,-0.990137816877151,-0.727397848054203,-0.685713017289838,-1.40026632924615,-0.969744648947066,0.98037289641025,0
130602,-78.4640005843889,-7.94555276473275,3372.8266897747,1.4,258.9,83539.5875989956,0,2500-3500,,0,-0.741258526316095,-0.389392172813775,-0.356092425593784,-1.04829786114091,-0.503590737733061,0.549464202836308,0
130604,-78.473825904599,-7.80865915413921,2458.84931506849,1,66,20483.3679173048,0,1500-2500,,0,-0.23698993070805,-0.120275038967103,-0.107783502676712,-0.335154374153185,-0.152428891285483,0.0561642272570065,0
130605,-78.4517334366925,-7.69045453339736,2672.62524916944,0,135.4,32759.8028639618,1,2500-3500,,30.5252142130585,2.63656100565586,48.6868633757464,10.4247355198973,1.60763148632892,2.72600569403805,0.113143800638701,8.83831013590633
130606,-78.6849830650101,-7.90847366546738,2824.93695652174,0.37,41.6,5290.0015015015,0,2500-3500,,0,-0.14594546725295,-0.044818100733316,-0.0404233671101148,-0.206398059156001,-0.0571672740039108,0.021300079411682,0
130608,-78.5338036835664,-8.03421764093915,3332.03846153846,4.25,37.4,22892.0884588804,0,2500-3500,,0,-0.381550700428943,-0.333033771140895,-0.322040712044497,-0.539594175279565,-0.455434342609617,0.145580936997817,0
130610,-78.698908822472,-7.88841116379518,3076.27868852459,0.37,22.2,4322.0889292196,0,2500-3500,,0,-0.148438764412163,-0.0441559640384486,-0.0398616619436894,-0.209924113813586,-0.056372902939497,0.0220340667802098,0
130611,-78.6362721381121,-8.03289531528108,2801.1069297843,1.65,196,52447.1199877564,0,2500-3500,,0,-0.454183202715916,-0.275487596721409,-0.253530405147019,-0.642312045082898,-0.358546137432859,0.206282381629287,0
130613,-78.7792046982819,-7.75448726352355,2336.49554543655,0.85,455,60206.1521653284,0,1500-2500,,0,-0.378587937346396,-0.181929693640015,-0.161618804158084,-0.535404195546129,-0.228563504774883,0.143328826304199,0
130614,-78.3616468631541,-7.80063039906139,2979.74231950845,1.34,468.2,183307.378403958,0,2500-3500,,0,-0.924961963305565,-0.498899846606755,-0.454640009668285,-1.30809375318597,-0.642958067670324,0.855554633562085,0
130701,-79.4049698977701,-7.483566907829,231.530448507168,0,686.2,155512.846444107,0,lowland (<500 m),,0,-0.0248073764263569,-0.00377404162910929,-0.017032884444314,-0.0350829281890485,-0.0240881361874825,0.000615405925158967,0
130702,-79.4878840125129,-7.2881388003028,105.766219839142,1.33,168.3,354048.915050106,0,lowland (<500 m),,0,-0.0126546318087245,-0.0236581211869514,-0.0208119768155287,-0.0178963519307361,-0.0294325798723151,0.000160139706214381,0
130703,-79.5470901857936,-7.35019736206985,41.2472324723247,1.02,48.9,37139.8892841263,0,lowland (<500 m),,0,-0.00111321274833411,-0.00262282120334843,-0.00225433571844343,-0.00157432056650073,-0.0031881121471648,1.23924262305358e-06,0
130704,-79.547854488698,-7.39986322234062,36.6020671834625,0.34,34.9,258535.039881084,0,lowland (<500 m),,0,-0.00248939614628806,-0.00372770546291766,-0.00333833072046077,-0.00352053779219989,-0.00472111258056237,6.19709317315385e-06,0
130705,-79.3856736663514,-7.36981307397118,300.056338028169,0,179.2,101774.761424945,0,lowland (<500 m),,0,-0.0287321504409265,-0.00396784901650363,-0.0179561726768061,-0.0406333968297023,-0.0253938629278524,0.00082553646896003,0
130801,-77.2563686747991,-8.31424378538794,3717.9824794266,1.23,338.2,110756.073823084,0,>3500,,0,-0.976733771480568,-0.466570156779704,-0.424327949009233,-1.38131014645564,-0.600090340382816,0.954008860350655,0
130802,-77.3827529081261,-8.12440624851143,3671.57126122608,2.35,230,33916.4001428231,0,>3500,,0,-0.531185394090488,-0.34185185075172,-0.321169293311319,-0.751209588457265,-0.45420197041865,0.282157922895067,0
130803,-77.5209013861147,-8.16082832192596,3093.3341080767,3.2,308.9,104585.865772846,0,2500-3500,,0,-0.735801362972769,-0.580633293021225,-0.553065592696399,-1.0405802667287,-0.782152862073162,0.541403645752585,0
130804,-77.2619406243037,-8.44320882796138,3430.71819262782,3.62,226.2,49126.0025948751,0,2500-3500,,0,-0.581982186641071,-0.467236037445403,-0.448311618350839,-0.823047101407353,-0.634008370841188,0.338703265567523,0
130805,-77.2937081557353,-8.19040422061791,3544.13211186114,0.98,92.9,8836.9793814433,0,>3500,,0,-0.25820052811571,-0.113277754047877,-0.101797994657435,-0.365150688673132,-0.143964104666928,0.0666675127192314,0
